DateFiled,TallyDate,City,State,RTW,MedianIncome,MinWage,InequalityIndex,UnionMembership,White,Black,Indigenous,Asian,PacificIslander,Other,Mixed,Latino,DemVotes,MarginShift,Immigrant,Address,Status,Case Name,Labor Union,Ballot Type,IsInitial,IsRevised,VotesFor,VotesAgainst,PercentVoters,NumEligibleVoters,success,Case
3/22/2023,5/8/2023,Lincoln City,OR,0,"46,080.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,3350 NE,Unionized,Starbucks Corporation,Workers United a/w SEIU,Initial,1,0,15,2,0.8947368421,19,1,19-RC-314637
3/22/2023,5/10/2023,Louisville,KY,1,"54,929.00",7,0.4764,7.9,0.8133,0.0794,0.0018,0.0164,0.0008,0.0033,0.0389,0.0461,0.36,0.02,3.8,"3103 S. 3rd Street, Louisville, Kentucky",Unionized,STARBUCKS CORPORATION,"Chicago & Midwest Regional Joint Board, an Affiliate of Workers United SEIU",Initial,1,0,21,5,0.8125,32,1,09-RC-314556
3/22/2023,5/4/2023,Ontario,OH,0,"57,048.00",9,0.4651,12.8,0.7589,0.1235,0.0016,0.0251,0.0004,0.0038,0.0425,0.0442,0.45,0.02,4.8,"2172 Walker Lake Road, Ontario, Ohio",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/Service Employees International Union",Initial,1,0,25,4,0.8529411765,34,1,08-RC-314610
3/22/2023,5/11/2023,Riverview,MI,0,"59,841.00",10,0.4634,14,0.724,0.1348,0.0047,0.033,0.0003,0.0037,0.0436,0.056,0.51,0.02,7,"17056 Fort Street, Riverview, Michigan",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United / SEIU",Initial,1,0,11,1,0.6666666667,18,1,07-RC-314627
3/22/2023,5/2/2023,Westminster,CO,0,"76,378.00",13,0.4548,6.7,0.6513,0.0383,0.0058,0.0338,0.0016,0.0051,0.0452,0.2188,0.55,0.03,9.5,,Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,15,1,0.7272727273,22,1,27-RC-314597
3/24/2023,5/12/2023,Walla Walla,WA,0,"54,412.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"1410 Plaza Way, Suite A, Walla Walla, Washington",Unionized,Starbucks Corporation,Workers United,Initial,1,0,13,4,0.7727272727,22,1,19-RC-314779
3/27/2023,5/11/2023,Iowa City,IA,1,"51,925.00",7,0.4422,7,0.8269,0.0405,0.0028,0.0235,0.0018,0.0027,0.0341,0.0677,0.45,0.02,5.5,"228 South Clinton Street, Iowa",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,25,0,0.8333333333,30,1,18-RC-314910
3/29/2023,5/9/2023,St. Louis,MO,0,"45,782.00",11,0.4633,9.6,0.7578,0.1126,0.0038,0.0215,0.0015,0.0036,0.05,0.0492,0.41,0.02,4.2,"24571 at 2350 South Grand Ave., St. Louis, MO",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United / SEIU",Initial,1,0,11,2,0.65,20,1,14-RC-315026
4/4/2023,5/16/2023,Urbana,IL,0,"35,984.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"102 N. Vine Street, Urbana, IL",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,19,1,0.7407407407,27,1,25-RC-315461
4/5/2023,5/23/2023,Rochester,NH,0,"37,395.00",7,0.4406,10.1,0.8716,0.0135,0.0017,0.0258,0.0003,0.0043,0.0396,0.0432,0.53,0.02,6.1,,Unionized,Starbucks Corporation,Workers United,Initial,1,0,10,4,0.8235294118,17,1,01-RC-315488
4/12/2023,5/19/2023,Encinitas,CA,0,"120,488.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"905 Orpheus Avenue, Suite103, Encinitas California",Unionized,Starbucks Corporation,Workers United a/w SEIU,Initial,1,0,21,2,0.8214285714,28,1,21-RC-316047
4/13/2023,5/19/2023,San Jose,CA,0,"117,324.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"1338 The Alameda, San Jose, CA",Unionized,Starbucks Corporation,Workers United,Initial,1,0,9,0,0.9,10,1,32-RC-316051
4/17/2023,6/14/2023,Bountiful,UT,1,"83,660.00",7,0.4268,3.9,0.7536,0.0114,0.0088,0.024,0.011,0.0038,0.0368,0.1507,0.38,0.04,8.6,,Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,18,0,0.8571428571,21,1,27-RC-316261
4/17/2023,5/22/2023,New Orleans,LA,1,"43,258.00",7,0.4978,4.2,0.5575,0.3118,0.0056,0.0183,0.0004,0.0036,0.0335,0.0692,0.40,0.02,4.2,,Unionized,Starbucks Corporation,Workers United,Initial,1,0,11,5,0.6956521739,23,1,15-RC-316220
4/17/2023,6/2/2023,Spokane,WA,0,"52,600.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"2401 W. Wellesley Avenue, Spokane, Washington",Unionized,Starbucks Corporation,Workers United,Initial,1,0,12,4,0.8888888889,18,1,19-RC-316280
4/19/2023,5/25/2023,Indio,CA,0,"53,434.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"81952 US Highway 111, Indio California",Unionized,Starbucks Corporation,Workers United,Initial,1,0,17,5,0.9166666667,24,1,21-RC-316509
4/19/2023,6/1/2023,Madison,WI,1,"67,565.00",7,0.4391,7.1,0.7863,0.0622,0.0082,0.0296,0.0003,0.003,0.0346,0.0759,0.49,0.02,5.1,"661 State Street, Madison, Wisconsin",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United affiliated with Service Employees International Union",Initial,1,0,20,2,0.4074074074,54,1,18-RC-316426
4/21/2023,5/22/2023,Media,PA,0,"76,658.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"501 East Baltimore Pike, Media, Pennsylvania",Voted Failed,Starbucks Corporation,Workers United a/w SEIU,Initial,1,0,9,18,0.9642857143,28,0,04-RC-316658
4/21/2023,5/26/2023,Waycross,GA,1,"30,367.00",7,0.4795,4.4,0.5006,0.306,0.0019,0.0444,0.0006,0.0052,0.0364,0.1049,0.50,0.01,10.1,"1908 Memorial Drive (Store 62119), Waycross, Georgia",Unionized,Starbucks Corporation,"Workers United, Southern Regional Joint Board",Initial,1,0,12,5,0.9444444444,18,1,12-RC-316652
5/1/2023,6/13/2023,Aurora,OH,0,"113,438.00",9,0.4651,12.8,0.7589,0.1235,0.0016,0.0251,0.0004,0.0038,0.0425,0.0442,0.45,0.02,4.8,"157 W Garfield Road, Aurora, Ohio",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/Service Employees International Union",Initial,1,0,0,1,0.04545454545,22,0,08-RC-317126
5/1/2023,6/12/2023,Elizabethtown,KY,1,"47,270.00",7,0.4764,7.9,0.8133,0.0794,0.0018,0.0164,0.0008,0.0033,0.0389,0.0461,0.36,0.02,3.8,"111 The Loop, Elizabethtown, Kentucky",Unionized,STARBUCKS CORPORATION,"Chicago & Midwest Regional Joint Board, an Affiliate of Workers United SEIU",Initial,1,0,20,1,0.8076923077,26,1,09-RC-317136
5/1/2023,6/13/2023,South Salt Lake,UT,1,"49,616.00",7,0.4268,3.9,0.7536,0.0114,0.0088,0.024,0.011,0.0038,0.0368,0.1507,0.38,0.04,8.6,,Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,11,4,0.7894736842,19,1,27-RC-317131
5/1/2023,6/8/2023,Strongsville,OH,0,"90,377.00",9,0.4651,12.8,0.7589,0.1235,0.0016,0.0251,0.0004,0.0038,0.0425,0.0442,0.45,0.02,4.8,"17180 Royalton Road, Strongsville, Ohio",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/Service Employees International Union",Initial,1,0,22,3,0.8928571429,28,1,08-RC-317123
5/2/2023,5/31/2023,Cherry Hill,NJ,0,"107,341.00",13,0.4782,14.9,0.5185,0.1242,0.0012,0.1015,0.0002,0.0076,0.0312,0.2156,0.57,0.01,22.8,"600 Route 38, Cherry Hill, New Jersey",Voted Failed,Starbucks Corporation,Workers United,Initial,1,0,4,16,0.8,25,0,04-RC-317180
5/3/2023,6/8/2023,Evanston,IL,0,"82,335.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"1734 Sherman Avenue, Evanston, Illinois",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,12,4,0.8,20,1,13-RC-317327
5/4/2023,6/12/2023,Dallas,TX,1,"54,747.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"12262 Inwood Road, Dallas, Texas",Open,STARBUCKS CORPORATION,WORKERS UNITED,Initial,1,0,5,10,0.652173913,23,0,16-RC-317344
5/12/2023,6/22/2023,Carpentersville,IL,0,"73,105.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"78 South Kennedy Drive, Carpentersville, Illinois",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,16,1,0.8095238095,21,1,13-RC-317925
5/19/2023,7/6/2023,Danbury,CT,0,"73,204.00",14,0.5024,14.2,0.6321,0.1001,0.0018,0.0473,0.0003,0.0075,0.0382,0.1729,0.59,0.02,14.61,"67 Newtown Road, Danbury, Connecticut",Unionized,Starbucks Corporation,"Workers United, a/w SEIU",Initial,1,0,18,1,0.8260869565,23,1,01-RC-318385
5/22/2023,6/29/2023,Fort Worth,TX,1,"64,567.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"7017 Boat Club Road, Fort Worth, Texas",Unionized,STARBUCKS CORPORATION,WORKERS UNITED,Initial,1,0,15,4,0.8636363636,22,1,16-RC-318494
5/22/2023,6/23/2023,Missoula,MT,0,"50,947.00",9,0.4597,11.2,0.8313,0.0047,0.0596,0.0074,0.0008,0.004,0.0505,0.0417,0.41,0.03,2.2,"2121 Brooks Street, Missoula, Montana",Unionized,Starbucks Corporation,Workers United,Initial,1,0,11,6,0.7727272727,22,1,19-RC-318525
5/22/2023,7/6/2023,North Las Vegas,NV,1,"60,972.00",10,0.471,11.3,0.4593,0.094,0.0075,0.0857,0.0074,0.0055,0.0538,0.2868,0.50,0.02,19.4,"2001 East Lake Mead Boulevard, North Las Vegas, Nevada",Unionized,Starbucks Corporation,Workers United a/w SEIU,Initial,1,0,24,2,0.8387096774,31,1,28-RC-318709
5/22/2023,6/23/2023,Plano,TX,1,"96,348.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"1709 Preston Road, Suite B, Plano, Texas",Unionized,STARBUCKS CORPORATION,WORKERS UNITED,Initial,1,0,13,5,0.9,20,1,16-RC-318553
5/23/2023,7/6/2023,Taylor,MI,0,"52,872.00",10,0.4634,14,0.724,0.1348,0.0047,0.033,0.0003,0.0037,0.0436,0.056,0.51,0.02,7,"23402 Eureka Road, Taylor, Michigan",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,13,2,0.6,25,1,07-RC-318636
5/25/2023,7/6/2023,Ellicott City,MD,0,"132,083.00",13,0.4558,11.6,0.4717,0.2906,0.002,0.0677,0.0004,0.0057,0.0438,0.1181,0.65,0.03,15.1,"9251 Baltimore National Pike, Ellicott City, Maryland",Unionized,Starbucks Corporation,"Mid-Atlantic Regional Joint Board, Workers United a/w Service Employees International Union",Initial,1,0,12,7,0.9047619048,21,1,05-RC-318835
5/26/2023,7/14/2023,Redmond,WA,0,"132,770.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,7625 170th Avenue NE,Unionized,Starbucks Corporation,"Workers United Labor Union International, affiliated with Service Employees International Union",Initial,1,0,6,3,0.6428571429,14,1,19-RC-318941
5/30/2023,7/21/2023,Bradenton,FL,1,"48,369.00",11,0.4808,4.5,0.5154,0.1452,0.002,0.0292,0.0005,0.0064,0.0368,0.2645,0.48,0.01,21,"5485 University Parkway (Store 8562), Sarasota, Florida",Voted Failed,Starbucks Corporation,Workers United Southern Regional Joint Board,Initial,1,0,7,9,0.6666666667,24,0,12-RC-318968
5/30/2023,6/30/2023,Gilbert,AZ,1,"99,154.00",13,0.4591,5.5,0.5337,0.0443,0.0369,0.0348,0.002,0.0044,0.0373,0.3065,0.49,0.02,13.4,"1683 North Higley Road, Gilbert, Arizona",Unionized,Starbucks Corporation,Workers United a/w Service Employees International Union,Initial,1,0,18,4,0.8461538462,26,1,28-RC-319132
5/31/2023,7/13/2023,Littleton,CO,0,"76,375.00",13,0.4548,6.7,0.6513,0.0383,0.0058,0.0338,0.0016,0.0051,0.0452,0.2188,0.55,0.03,9.5,"2600 West Belleview Ave., Littleton, CO",Voted Failed,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,9,9,0.8571428571,21,0,27-RC-319024
6/1/2023,7/13/2023,Aberdeen,SD,1,"56,455.00",10,0.436,3.1,0.7958,0.0197,0.0841,0.015,0.0006,0.0023,0.0388,0.0437,0.36,0.03,4,"3307 7th Avenue SE, Aberdeen, South Dakota",Voted Failed,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United / SEIU",Initial,1,0,2,10,0.75,16,0,18-RC-319207
6/16/2023,7/17/2023,Bartonville,TX,1,"118,750.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"3012 FM 407, Bartonville, Texas",Unionized,STARBUCKS CORPORATION,Workers United,Initial,1,0,14,7,0.84,25,1,16-RC-320185
6/20/2023,8/3/2023,Oak Brooks,IL,0,"140,743.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"2407 West 22nd Street, Oak Brooks, Illinois",Unionized,Starbucks Corporation,Chicago and Midwest Regional Joint Board Workers United/SEIU,Initial,1,0,13,3,0.64,25,1,13-RC-320303
6/21/2023,8/2/2023,Affton,MO,0,"68,555.00",11,0.4633,9.6,0.7578,0.1126,0.0038,0.0215,0.0015,0.0036,0.05,0.0492,0.41,0.02,4.2,"10015 Gravois Road, Afton, MO",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,14,2,0.6666666667,24,1,14-RC-320308
6/21/2023,8/1/2023,Ann Arbor,MI,0,"69,456.00",10,0.4634,14,0.724,0.1348,0.0047,0.033,0.0003,0.0037,0.0436,0.056,0.51,0.02,7,"2793 Plymouth Road, Ann Arbor, Michigan",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,11,8,0.8260869565,23,1,07-RC-320357
6/23/2023,8/7/2023,Lincoln,NE,1,"60,063.00",9,0.44,6.5,0.7569,0.0481,0.0077,0.0267,0.0007,0.0032,0.037,0.1197,0.52,0.02,7.2,"5040 N 26th St., Lincoln, NE",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United / SEIU",Initial,1,0,18,1,0.9047619048,21,1,14-RC-320540
6/27/2023,7/31/2023,Cheyenne,WY,1,"70,705.00",7,0.4345,5.6,0.8142,0.0082,0.0204,0.0087,0.0008,0.0042,0.041,0.1024,0.27,0.04,3,"2111 Central Avenue, Cheyenne, WY",Unionized,Starbucks Corporation,Workers United/SEIU,Initial,1,0,8,5,0.8125,16,1,27-RC-320678
6/27/2023,8/4/2023,San Diego,CA,0,"83,454.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"1240 University, San Diego California",Unionized,Starbucks Corporation,Workers United,Initial,1,0,15,2,1,17,1,21-RC-320799
6/28/2023,8/15/2023,St. Louis,MO,0,"45,782.00",11,0.4633,9.6,0.7578,0.1126,0.0038,0.0215,0.0015,0.0036,0.05,0.0492,0.41,0.02,4.2,"11538 Page Service Dr, St. Louis, MO",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU, affiliated with Workers United/SEIU",Initial,1,0,14,3,0.85,20,1,14-RC-320758
6/29/2023,8/15/2023,Beaverton,OR,0,"77,745.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,"9350 SW Beaverton Hillsdale Hwy, Beaverton, OR",Unionized,Starbucks Corporation,"Workers United, affiliated with Service Employees International Union",Initial,1,0,18,3,0.7777777778,27,1,19-RC-320952
6/29/2023,8/15/2023,Pleasant Hills,PA,0,"79,340.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"428 Clairton Blvd., Pleasant Hills, PA",Voted Failed,Starbucks Corporation,"Workers United, affiliated with Service Employees International Union",Initial,1,0,7,21,0.8484848485,33,0,06-RC-320875
6/29/2023,8/17/2023,Salem,OR,0,"58,726.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,"1124 Wallace Rd NW #105, Salem, OR",Unionized,Starbucks Corporation,"Workers United, affiliated with Service Employees International Union",Initial,1,0,17,0,0.85,20,1,19-RC-320950
6/29/2023,8/16/2023,Vancouver,WA,0,"63,617.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"304 W 8th St., Vancouver, WA",Unionized,Starbucks Corporation,"Workers United, affiliated with Service Employees International Union",Initial,1,0,11,2,0.8666666667,15,1,19-RC-320951
6/29/2023,8/16/2023,Washington,DC,0,"93,547.00",15,0.5115,9.1,0.3796,0.4091,0.0019,0.0481,0.0005,0.0054,0.0428,0.1126,0.92,0.03,13.9,5500 Connecticut,Unionized,Starbucks Corporation,"Mid-Atlantic Regional Joint Board, Workers United a/w Service Employees International Union",Initial,1,0,13,9,0.9565217391,23,1,05-RC-320922
6/30/2023,8/8/2023,Bloomington,IN,1,"41,354.00",7,0.4584,7.4,0.7547,0.0939,0.0019,0.0246,0.0004,0.0037,0.0391,0.0817,0.41,0.02,5.3,"115 S SR 46 Bypass, Bloomington, IN",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,14,0,0.5384615385,26,1,25-RC-321010
7/3/2023,8/10/2023,Ledgewood,NJ,0,"88,302.00",13,0.4782,14.9,0.5185,0.1242,0.0012,0.1015,0.0002,0.0076,0.0312,0.2156,0.57,0.01,22.8,"401 Route 10, Ledgewood, New Jersey",Unionized,STARBUCKS CORPORATION,WORKERS UNITED A/W SEIU,Initial,1,0,17,4,0.8076923077,26,1,22-RC-321062
7/5/2023,8/11/2023,San Francisco,CA,0,"119,136.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"744 Irving Street, San Francisco, California",Unionized,Starbucks Corporation,Workers United,Initial,1,0,13,5,0.9,20,1,20-RC-321152
7/12/2023,8/23/2023,Lancaster,PA,0,"49,628.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"2208 Lincoln Highway East, Lancaster, PA",Unionized,Starbucks Corporation,Workers United a/w SEIU,Initial,1,0,11,3,0.6666666667,21,1,04-RC-321591
7/13/2023,8/16/2023,Missoula,MT,0,"50,947.00",9,0.4597,11.2,0.8313,0.0047,0.0596,0.0074,0.0008,0.004,0.0505,0.0417,0.41,0.03,2.2,"5260 Grant Creek Rd, Missoula, MT",Unionized,Starbucks Corporation,"Workers United, affiliated with Service Employees International Union",Initial,1,0,14,5,0.7916666667,24,1,19-RC-321716
7/14/2023,8/26/2023,Chicago,IL,0,"62,097.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,646 North Michigan,Open,Siren Retail Corporation d/b/a Starbucks,Workers United,Initial,1,0,90,119,0.8636363636,242,0,13-RC-321736
7/17/2023,8/28/2023,Clemson,SC,1,"48,335.00",7,0.4747,1.7,0.621,0.2479,0.0032,0.0175,0.0006,0.0038,0.037,0.0689,0.43,0.02,5.1,"1082 Tiger Blvd., Clemson, SC",Unionized,Starbucks Corporation,"Workers United, Southern Regional Joint Board",Initial,1,0,17,4,0.8076923077,26,1,10-RC-321858
7/26/2023,9/7/2023,Beverly,MA,0,"84,354.00",14,0.4803,12.7,0.6755,0.065,0.0013,0.0718,0.0002,0.0131,0.0467,0.1263,0.66,0.02,17.4,"29 Enon Street, Beverly, MA",Open,Starbucks Corporation,WORKERS UNITED A/W SERVICE EMPLOYEES INTERNATIONAL UNION,Initial,1,0,8,6,0.7777777778,18,1,01-RC-322483
8/2/2023,9/12/2023,Denver,CO,0,"72,661.00",13,0.4548,6.7,0.6513,0.0383,0.0058,0.0338,0.0016,0.0051,0.0452,0.2188,0.55,0.03,9.5,,Unionized,Starbucks Corporation,Chicago & Midwest Regional Joint Board of Workers United/SEIU,Initial,1,0,15,1,1,16,1,27-RC-322996
8/4/2023,9/8/2023,Hayward,CA,0,"91,490.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"245 W. Jackson St. Hayward, CA",Voted Failed,Starbucks Corporation,Workers United a/w SEIU,Initial,1,0,13,14,0.84375,32,0,32-RC-323265
8/4/2023,9/19/2023,Prosser,WA,0,"53,333.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,,Open,Starbucks Corporation,Workers United,Initial,1,0,21,6,0.9642857143,28,1,19-RC-323219
8/4/2023,9/15/2023,Seattle,WA,0,"97,185.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"305 Harrison Street, Suite 220, Seattle, WA",Unionized,Starbucks Corporation,"Workers United, affiliated with Service Employees International Union",Initial,1,0,17,0,0.85,20,1,19-RC-323218
8/22/2023,9/29/2023,Fairfield,CA,0,"86,204.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"1450 Travis Boulevard, Fairfield, California",Open,Starbucks Corporation,Workers United,Initial,1,0,14,2,0.7272727273,22,1,20-RC-324326
